Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval final door distance Mean,Eval final door distance Std,Eval final door distance Max,Eval final door distance Min,Eval min door distance Mean,Eval min door distance Std,Eval min door distance Max,Eval min door distance Min,policy loss,timesteps,epoch time (s),total time (s)
50,0.06626050852785141,0.64,0.6136363636363636,0.8333333333333334,0.06626050852785141,0.10515807145550173,0.4560652667883688,4.037801324302537e-05,0.007444424876406929,0.008892724879009061,0.03924601467360567,4.037801324302537e-05,2.9588439033435487,820000,110.74858736991882,9021.845460414886
50,0.137913091395482,0.42,0.3409090909090909,1.0,0.137913091395482,0.13557514539532614,0.3872508831864069,0.0010875259376507684,0.013756742754915157,0.011295029341840212,0.04607590871927994,0.00022587216736447147,2.948532432034549,830000,110.79981517791748,9132.645279407501
50,0.09974957268852655,0.56,0.4634146341463415,1.0,0.09974957268852655,0.14475804121503644,0.5269736412000837,0.00010377184492599278,0.010641641491037048,0.010628711577023671,0.03625624690062873,4.281909308961884e-05,2.930545683502482,840000,109.45294570922852,9242.098231315613
50,0.11045845572083074,0.5,0.43902439024390244,0.7777777777777778,0.11045845572083074,0.1267501241580779,0.38703121169713345,0.0005907772118750598,0.014302977964268639,0.014605549312033556,0.05419819519029201,2.9097335943695235e-05,2.920351371077971,850000,109.51702785491943,9351.61526298523
50,0.09220273237834689,0.5,0.375,1.0,0.09220273237834689,0.08774603407623016,0.28585653059339367,0.0009228609815613575,0.017174633727904298,0.013272451452016358,0.059466446599173495,0.00010163322312806145,2.947819248017571,860000,109.7321388721466,9461.347405672073
50,0.11305768597322505,0.5,0.4318181818181818,1.0,0.11305768597322505,0.12727162112390517,0.48566983085172744,0.0006052939039219996,0.012064606725889602,0.0109141636733856,0.037113214186794224,1.6142128812346446e-05,2.940858714024032,870000,109.7387011051178,9571.086110591888
50,0.045471960608287176,0.7,0.625,1.0,0.045471960608287176,0.058406388887393086,0.3654693479794795,0.00022104408770529105,0.014381407102287733,0.015596608524486619,0.05011808210556288,2.8519926274839236e-05,2.941028336199789,880000,99.86071705818176,9670.946831464767
50,0.1350927647857511,0.52,0.4473684210526316,0.75,0.1350927647857511,0.14887011100691386,0.4177438301433681,0.0028921643046919687,0.011352655798843847,0.009401404436763577,0.04155725120594178,0.00013198985071199987,2.9466731255490872,890000,93.89067220687866,9764.837507486343
50,0.07458240234057145,0.54,0.45,0.9,0.07458240234057145,0.08589654362774124,0.37959935989439,0.0007654387526552231,0.00994712553305988,0.013959052391078378,0.06736960596433211,5.763778676281389e-05,2.9552772440367674,900000,94.20209956169128,9859.039610385895
50,0.08653737673610733,0.68,0.6153846153846154,0.9090909090909091,0.08653737673610733,0.14204183981079854,0.5623163425391003,0.0004862159364618923,0.012815758191135227,0.011035094120516571,0.0446271396063489,5.378643497538915e-05,2.9634053362663555,910000,92.96572351455688,9952.005337953568
50,0.17073465937823915,0.36,0.23684210526315788,0.75,0.17073465937823915,0.14139907402599577,0.4612785214902178,0.002001977915576214,0.013790962343615185,0.013972187866947122,0.04955356083026628,4.9919599419467886e-05,2.9279396771747335,920000,93.7591290473938,10045.76447057724
50,0.1183669442383825,0.58,0.5531914893617021,1.0,0.1183669442383825,0.14163690133906728,0.45663167791173104,0.001138692991273893,0.008515213647956906,0.008924268076634104,0.03712359363227255,5.567970376429976e-06,2.949904021084986,930000,95.28841137886047,10141.052885770798
50,0.12921572105342485,0.58,0.5116279069767442,1.0,0.12921572105342485,0.14713439024770372,0.3797891805527169,0.001070814650349361,0.01331261983431615,0.01337377614349134,0.046855855739491976,7.617618177957475e-05,2.9566835947732444,940000,94.8218080997467,10235.87469792366
50,0.09047449812461725,0.54,0.43243243243243246,0.8461538461538461,0.09047449812461725,0.1274729703065202,0.5058113787318393,0.0012844622444919684,0.013092091158240074,0.015372106530327206,0.07034410296702226,3.7389816918087515e-05,2.937341228192511,950000,93.73880910873413,10329.613510608673
50,0.08412039285117119,0.52,0.42857142857142855,1.0,0.08412039285117119,0.11321542733560674,0.4163190535944876,7.886995136086039e-05,0.01238698229136597,0.01142709750849935,0.042448851699997014,2.3679359095751806e-06,2.9432849660870364,960000,93.87322282791138,10423.4867374897
50,0.16044587361792126,0.36,0.2558139534883721,1.0,0.16044587361792126,0.14061857695017027,0.36758178701135247,0.000224552965546021,0.014188710412185635,0.014773317357184384,0.048301618917789654,8.154747280331165e-06,2.9536479648078116,970000,94.80186247825623,10518.288604021072
